GIG44	GO:0008150 
HMOX1	GO:0001525 GO:0001935 GO:0002246 GO:0002686 GO:0006788 GO:0006879 GO:0006879 GO:0006979 GO:0007264 GO:0007588 GO:0008217 GO:0008219 GO:0008630 GO:0010656 GO:0014806 GO:0016239 GO:0016242 GO:0019221 GO:0031670 GO:0032764 GO:0034101 GO:0034383 GO:0034395 GO:0034605 GO:0035094 GO:0035556 GO:0042167 GO:0042167 GO:0042542 GO:0043065 GO:0043123 GO:0043305 GO:0043392 GO:0043433 GO:0043524 GO:0043619 GO:0043627 GO:0045080 GO:0045765 GO:0045766 GO:0048661 GO:0048662 GO:0051090 GO:0051260 GO:0055072 GO:0055072 GO:0071243 GO:0071276 GO:0071456 GO:0072719 GO:0090050 GO:0097421 GO:0097755 GO:1902042 GO:1903589 GO:1904036 GO:1904706 GO:0006979 GO:0042167 GO:0055072 GO:0006788 
CSF1	GO:0001954 GO:0002158 GO:0002931 GO:0003006 GO:0006954 GO:0007169 GO:0008283 GO:0008284 GO:0008284 GO:0010628 GO:0010628 GO:0010743 GO:0010744 GO:0010759 GO:0019221 GO:0019221 GO:0030097 GO:0030154 GO:0030225 GO:0030278 GO:0030316 GO:0030335 GO:0032270 GO:0032946 GO:0038145 GO:0040018 GO:0042117 GO:0042488 GO:0043687 GO:0044267 GO:0045087 GO:0045651 GO:0045657 GO:0045672 GO:0045860 GO:0046579 GO:0048873 GO:0060444 GO:0060611 GO:0060763 GO:0061518 GO:1901215 GO:1902228 GO:1904141 GO:0045651 GO:0030316 
PDGFRB	GO:0000165 GO:0006024 GO:0007165 GO:0007186 GO:0007568 GO:0008284 GO:0008584 GO:0010863 GO:0014068 GO:0014911 GO:0014911 GO:0014911 GO:0016477 GO:0018108 GO:0018108 GO:0018108 GO:0030335 GO:0032355 GO:0032516 GO:0032526 GO:0032956 GO:0032967 GO:0034405 GO:0035025 GO:0035441 GO:0035789 GO:0035791 GO:0035791 GO:0035793 GO:0035909 GO:0036120 GO:0038091 GO:0042060 GO:0042542 GO:0043065 GO:0043066 GO:0043406 GO:0043552 GO:0043627 GO:0045840 GO:0046488 GO:0046777 GO:0046777 GO:0046777 GO:0048008 GO:0048008 GO:0048015 GO:0048146 GO:0048661 GO:0048661 GO:0048839 GO:0050921 GO:0051897 GO:0055003 GO:0055093 GO:0060326 GO:0060326 GO:0060437 GO:0060981 GO:0061298 GO:0070374 GO:0070374 GO:0071670 GO:0072075 GO:0072262 GO:0072277 GO:0072278 GO:0072284 GO:0090280 GO:2000379 GO:2000491 GO:2000573 GO:0070374 GO:0043410 GO:0008284 GO:0002244 GO:0014911 GO:0007169 
DLD	GO:0006090 GO:0006099 GO:0006103 GO:0006120 GO:0006508 GO:0006554 GO:0007369 GO:0007568 GO:0009083 GO:0009106 GO:0042391 GO:0045454 GO:0048240 GO:0051068 GO:0061732 GO:0106077 
HOXB7	GO:0006355 GO:0007275 GO:0030099 GO:0045944 GO:0048704 GO:0090190 GO:0009952 
HOXC6	GO:0006357 GO:0007275 GO:0048706 GO:1903507 GO:0009952 
HNRNPA1	GO:0000381 GO:0000398 GO:0000398 GO:0000398 GO:0006405 GO:0008543 GO:0016032 GO:0016070 GO:0032211 GO:0032212 GO:0042149 GO:0051028 GO:0051168 GO:0051170 GO:1903936 
SNRPA1	GO:0000398 GO:0000398 GO:0000398 GO:0000398 GO:0000398 GO:0007283 GO:0008380 GO:0035722 GO:0000398 
CTSH	GO:0001656 GO:0001913 GO:0002250 GO:0002764 GO:0006508 GO:0006508 GO:0006508 GO:0006915 GO:0006919 GO:0008284 GO:0010628 GO:0010634 GO:0010813 GO:0010815 GO:0010952 GO:0019882 GO:0030335 GO:0031638 GO:0031648 GO:0032526 GO:0033619 GO:0043066 GO:0043129 GO:0043312 GO:0044267 GO:0045766 GO:0060448 GO:0070371 GO:0097067 GO:2001235 GO:0051603 
COX6C	GO:0006091 GO:0006123 GO:1902600 
GIP	GO:0007165 GO:0007186 GO:0007565 GO:0007613 GO:0008344 GO:0009749 GO:0010269 GO:0010447 GO:0010828 GO:0014070 GO:0019233 GO:0031018 GO:0032024 GO:0033993 GO:0035640 GO:0042304 GO:0042493 GO:0042594 GO:0043200 GO:0043434 GO:0043950 GO:0048678 GO:0050796 GO:0050796 GO:0055123 GO:0060291 GO:0070094 GO:0070328 
SCT	GO:0002024 GO:0007186 GO:0009992 GO:0021766 GO:0030157 GO:0031667 GO:0032098 GO:0043950 GO:0048167 GO:0048566 GO:0050996 GO:1903640 GO:0007420 GO:0090187 GO:0090274 
CD3G	GO:0002250 GO:0007163 GO:0007166 GO:0009967 GO:0015031 GO:0038096 GO:0042110 GO:0050776 GO:0050852 GO:0051260 GO:0061024 GO:0065003 GO:0070228 GO:0007166 GO:0030217 GO:0045059 
TACSTD2	GO:0007601 GO:0010633 GO:0050678 GO:0050896 GO:0051497 GO:0060675 GO:0090191 GO:0098609 GO:1900025 GO:1900028 GO:2000146 GO:2000738 
FGR	GO:0002768 GO:0006468 GO:0007229 GO:0007229 GO:0007229 GO:0008360 GO:0009615 GO:0014068 GO:0018108 GO:0018108 GO:0030282 GO:0030335 GO:0038096 GO:0043306 GO:0043312 GO:0043552 GO:0045087 GO:0045088 GO:0045859 GO:0046777 GO:0046777 GO:0048705 GO:0050715 GO:0050764 GO:0050830 GO:0007229 GO:0030154 GO:0038083 GO:0007169 
LCT	GO:0005975 GO:0044245 
C1S	GO:0006508 GO:0006956 GO:0006958 GO:0030449 GO:0045087 
PARP1	GO:0000122 GO:0000715 GO:0000717 GO:0000723 GO:0000724 GO:0006281 GO:0006293 GO:0006294 GO:0006294 GO:0006294 GO:0006295 GO:0006296 GO:0006302 GO:0006366 GO:0006471 GO:0006471 GO:0006471 GO:0006471 GO:0006471 GO:0006915 GO:0006974 GO:0006974 GO:0006974 GO:0006974 GO:0007005 GO:0007179 GO:0010332 GO:0010613 GO:0010990 GO:0016540 GO:0018312 GO:0018424 GO:0023019 GO:0030225 GO:0030592 GO:0032042 GO:0032869 GO:0033148 GO:0033683 GO:0034599 GO:0034644 GO:0036211 GO:0042769 GO:0043504 GO:0044030 GO:0045944 GO:0050790 GO:0051901 GO:0060391 GO:0070212 GO:0070212 GO:0070212 GO:0070213 GO:0070911 GO:0071294 GO:1900182 GO:1901216 GO:1903376 GO:1903518 GO:1903827 GO:1904044 GO:1904357 GO:1904646 GO:1904762 GO:1905168 GO:1905168 GO:1990966 GO:2000679 GO:2001170 GO:0006302 GO:0070212 
POLA1	GO:0000082 GO:0000083 GO:0000731 GO:0006260 GO:0006260 GO:0006260 GO:0006269 GO:0006270 GO:0006270 GO:0006271 GO:0006272 GO:0006272 GO:0006273 GO:0006273 GO:0006281 GO:0006303 GO:0008283 GO:0016032 GO:0032201 GO:0032201 GO:0032201 GO:0006281 GO:0006289 GO:1904161 GO:1902975 GO:0006272 GO:0006273 
IFI6	GO:0001836 GO:0006915 GO:0006955 GO:0042058 GO:0043066 GO:0043154 GO:0045087 GO:0051607 GO:0051902 GO:0060337 GO:0072593 GO:0097193 GO:0098586 GO:2001240 GO:0043154 GO:2001240 GO:0051902 
IFIT2	GO:0008637 GO:0009615 GO:0009615 GO:0032091 GO:0035457 GO:0043065 GO:0060337 GO:0051607 
IFIT1	GO:0009615 GO:0009615 GO:0016032 GO:0019060 GO:0032091 GO:0045070 GO:0045071 GO:0045071 GO:0050688 GO:0051097 GO:0060337 GO:0071357 GO:0071360 GO:0051607 
ALOX5	GO:0002540 GO:0006691 GO:0019221 GO:0019370 GO:0019372 GO:0019372 GO:0019372 GO:0035655 GO:0042759 GO:0042759 GO:0042759 GO:0042759 GO:0042759 GO:0042759 GO:0042759 GO:0043312 GO:0055114 GO:2001301 
CSF3	GO:0006955 GO:0007275 GO:0014068 GO:0019221 GO:0019221 GO:0019221 GO:0030838 GO:0030851 GO:0032092 GO:0033138 GO:0045471 GO:0045944 GO:0050731 GO:0051091 GO:0051897 GO:0071222 GO:0071345 GO:1901215 GO:2000251 GO:0045639 GO:0008284 
ALPI	GO:0006654 GO:0007586 GO:0016311 
UCHL1	GO:0002931 GO:0007412 GO:0007628 GO:0008283 GO:0016241 GO:0016579 GO:0016579 GO:0019233 GO:0019896 GO:0042755 GO:0043161 GO:0043407 GO:0048747 GO:0050905 GO:0016579 
FURIN	GO:0006465 GO:0006465 GO:0007179 GO:0009966 GO:0010951 GO:0016485 GO:0016485 GO:0016485 GO:0016485 GO:0016485 GO:0016485 GO:0016485 GO:0016486 GO:0019058 GO:0019082 GO:0022617 GO:0030198 GO:0030574 GO:0031638 GO:0031638 GO:0032455 GO:0032804 GO:0032902 GO:0032911 GO:0032940 GO:0042176 GO:0043043 GO:0044267 GO:0045714 GO:0051004 GO:0051044 GO:0052548 GO:0070268 GO:0090472 GO:1901394 GO:0032904 GO:0016486 GO:0016485 
LTA4H	GO:0006508 GO:0006691 GO:0019370 GO:0019370 GO:0019370 GO:0042759 GO:0042759 GO:0042759 GO:0042759 GO:0042759 GO:0043171 GO:0043171 GO:0043171 GO:0043312 GO:0044267 GO:0044255 GO:0019370 
ALDOC	GO:0006000 GO:0006094 GO:0030388 GO:0030388 GO:0030855 GO:0043312 GO:0061621 GO:0006096 GO:0030388 
NUDT7	GO:0006625 GO:0008150 GO:0009062 GO:0009132 GO:0015938 GO:0046356 GO:0050873 GO:0015938 
FREM3	GO:0007154 GO:0007155 
RAB40AL	GO:0016567 GO:0032482 GO:0006886 
C4A	GO:0006954 GO:0006956 GO:0006956 GO:0006956 GO:0006958 GO:0010951 GO:0030449 GO:0043687 GO:0044267 GO:0045087 GO:2000427 GO:0006956 
C4B	GO:0006954 GO:0006956 GO:0006956 GO:0006956 GO:0006958 GO:0008228 GO:0010951 GO:0030449 GO:0032490 GO:0045087 GO:2000427 GO:0006956 
NPS	GO:0007186 GO:0007218 GO:0008542 GO:0010841 GO:0032230 GO:0051968 GO:0045760 
H2AFZ	GO:0045944 GO:0045944 GO:0071392 GO:0006325 
HIST1H2AG	GO:0008150 GO:0006325 
WEE2	GO:0007143 GO:0018108 GO:0018108 GO:0035038 GO:0042327 GO:0045736 GO:0060631 GO:0080154 GO:1900194 GO:0007093 GO:0060631 
TFPT	GO:0006281 GO:0006310 GO:0016579 GO:0097190 GO:0043065 GO:0097190 
FBXO45	GO:0001764 GO:0006511 GO:0006974 GO:0016567 GO:0016567 GO:0016567 GO:0021799 GO:0021800 GO:0021957 GO:0021960 GO:0043161 GO:0006511 GO:0060386 GO:0043161 
FAM86B2	GO:0008150 GO:0032259 
KRTAP1-4	GO:0031424 
H2AFB1	GO:0006334 GO:0006397 GO:0006325 
H2AFB2	GO:0006334 GO:0006397 GO:0006325 
OR4A8	GO:0050911 GO:0007186 
OR5AL1	GO:0050911 GO:0007608 GO:0007186 
OR4Q2	GO:0050911 GO:0007186 
OR5G3	GO:0050911 GO:0007608 GO:0007186 
OR5AC1	GO:0050911 GO:0007608 GO:0007186 
OR10J4	GO:0050911 GO:0007186 
OR4E1	GO:0050911 GO:0007186 
OST4	GO:0018279 
KRTAP2-3	GO:0031424 
USP17L7	GO:0006511 GO:0016579 GO:0042981 
USP17L8	GO:0006511 GO:0016579 GO:0042981 
SFTA3	GO:0042060 GO:0044267 
RHOXF2B	GO:0006357 GO:0010628 
OR8U8	GO:0050911 GO:0007186 GO:0007608 
OR8U9	GO:0050911 GO:0007608 GO:0007186 
CISD3	GO:0106034 
SLFN14	GO:0006402 GO:0016075 GO:0036345 GO:0071286 GO:0071287 GO:0090502 GO:0016075 GO:0006402 
ARMS2	GO:0001895 
OR56A5	GO:0050911 GO:0007188 GO:0042493 GO:0048148 GO:0071880 GO:0001963 GO:0007195 GO:0014059 
ATXN1L	GO:0007420 GO:0007612 GO:0007613 GO:0030198 GO:0035176 GO:0048286 GO:1902035 GO:0007399 GO:0006355 GO:0000122 GO:0048856 
ELFN1	GO:0010923 GO:0032515 GO:0050808 
ZNF688	GO:0006355 GO:0008150 
FTH1P19	GO:0006826 GO:0055114 GO:0006880 
PIRT	GO:0009408 GO:0048266 GO:2001259 GO:0048015 
PLA2G4B	GO:0006644 GO:0006654 GO:0006954 GO:0007567 GO:0019369 GO:0019722 GO:0036148 GO:0036150 GO:0036151 GO:0036152 GO:0036498 GO:0046475 GO:0046475 
JMJD7	GO:0006508 GO:0018126 GO:0055114 
PATE4	GO:0099601 
MYZAP	GO:0035556 GO:0035556 
POLR2M	GO:0032774 GO:0051685 GO:0035556 
IGLC6	GO:0006898 GO:0006956 GO:0006958 GO:0030449 GO:0038095 GO:0038096 GO:0050776 GO:0050900 GO:0050871 GO:0006910 GO:0042742 GO:0050853 GO:0045087 GO:0006911 GO:0006958 
IGLC1	GO:0006898 GO:0006955 GO:0006956 GO:0006958 GO:0030449 GO:0038095 GO:0038096 GO:0050776 GO:0050900 GO:0042742 GO:0006911 GO:0006958 GO:0006910 GO:0045087 GO:0050871 GO:0050853 
GPR89B	GO:0015031 GO:0015698 GO:0034220 GO:0034765 GO:0051452 
CHTF8	GO:0006260 GO:0007064 GO:0032508 GO:1900264 
GSTT2B	GO:1901687 GO:0006749 
TMSB15A	GO:0007015 GO:0042989 GO:0030334 
CFC1B	GO:0007369 GO:0007368 GO:0038092 GO:0048856 GO:0009952 GO:0007507 GO:0030509 
CFC1	GO:0007368 GO:0007369 GO:0038092 GO:0007368 GO:0009952 GO:0007507 GO:0030509 GO:0048856 GO:0038092 
POTEI	GO:0001895 
POTEJ	GO:0001895 
SP9	GO:0030326 GO:0006357 
UBB	GO:0000122 GO:0000187 GO:0000209 GO:0000715 GO:0000717 GO:0002755 GO:0002755 GO:0002756 GO:0006283 GO:0006294 GO:0006294 GO:0006296 GO:0006297 GO:0006625 GO:0007141 GO:0007144 GO:0007179 GO:0007249 GO:0007249 GO:0007254 GO:0008585 GO:0016055 GO:0016197 GO:0016567 GO:0016567 GO:0016579 GO:0019058 GO:0019068 GO:0019221 GO:0019985 GO:0021888 GO:0030512 GO:0031145 GO:0031398 GO:0033683 GO:0035666 GO:0035666 GO:0035666 GO:0036297 GO:0042276 GO:0042276 GO:0042276 GO:0042769 GO:0043065 GO:0043066 GO:0043488 GO:0044267 GO:0045944 GO:0047497 GO:0048812 GO:0051092 GO:0051403 GO:0051881 GO:0055085 GO:0060613 GO:0061024 GO:0061136 GO:0061418 GO:0070423 GO:0070498 GO:0070911 GO:0070987 GO:0072520 GO:0075733 GO:0097009 GO:1901214 GO:1902255 GO:1902527 GO:0016567 GO:0019941 
UBC	GO:0000122 GO:0000187 GO:0000209 GO:0000715 GO:0000717 GO:0002755 GO:0002755 GO:0002756 GO:0006283 GO:0006294 GO:0006294 GO:0006296 GO:0006297 GO:0006625 GO:0007179 GO:0007249 GO:0007249 GO:0007254 GO:0016055 GO:0016197 GO:0016567 GO:0016567 GO:0016579 GO:0019058 GO:0019068 GO:0019221 GO:0019985 GO:0030512 GO:0031145 GO:0033683 GO:0035666 GO:0035666 GO:0035666 GO:0036297 GO:0042276 GO:0042276 GO:0042276 GO:0042769 GO:0043065 GO:0043066 GO:0043488 GO:0044267 GO:0045944 GO:0051092 GO:0051403 GO:0055085 GO:0061024 GO:0061418 GO:0070423 GO:0070498 GO:0070911 GO:0070987 GO:0075733 GO:0016567 GO:0019941 
MTRNR2L1	GO:2000272 GO:1900118 
MTRNR2L2	GO:2000272 GO:1900118 
MTRNR2L3	GO:2000272 GO:1900118 
MTRNR2L4	GO:2000272 GO:1900118 
MTRNR2L5	GO:0072734 GO:1900118 GO:1902109 GO:2000272 GO:1900118 
MTRNR2L6	GO:2000272 GO:1900118 
MTRNR2L7	GO:2000272 GO:1900118 
MTRNR2L8	GO:2000272 GO:1900118 
MTRNR2L9	GO:2000272 GO:1900118 
MTRNR2L10	GO:2000272 GO:1900118 
PRSS56	GO:0006508 GO:0043010 
AKAIN1	GO:0008104 
TRAPPC2	GO:0001501 GO:0006355 GO:0006888 GO:0006888 GO:0048208 
RGPD1	GO:0043547 GO:0006607 
RGPD2	GO:0043547 GO:0006607 
RBMY1A1	GO:0000381 GO:0000381 GO:0045292 
RBMY1C	GO:0043484 GO:0051259 GO:0000398 
PGA4	GO:0007586 GO:0044267 GO:0030163 GO:0006508 
PGA3	GO:0007586 GO:0044267 GO:0030163 GO:0006508 
PGA5	GO:0007586 GO:0044267 GO:0006508 GO:0030163 
SAA1	GO:0000187 GO:0006898 GO:0006953 GO:0007186 GO:0007204 GO:0007204 GO:0019221 GO:0030168 GO:0030593 GO:0044267 GO:0045087 GO:0045785 GO:0045785 GO:0045785 GO:0048246 GO:0048247 GO:0050708 GO:0050715 GO:0050716 GO:0050728 GO:0050918 GO:0060326 
SAA2	GO:0006953 GO:0050918 GO:0060326 
SRGAP2C	GO:0021816 GO:0051490 GO:0061000 GO:2001224 GO:0030336 
APELA	GO:0001525 GO:0001570 GO:0007492 GO:0007507 GO:0007509 GO:0007512 GO:0035050 GO:0045766 GO:0045823 GO:0060183 GO:0060183 GO:0060183 GO:0060674 GO:0060976 GO:0070374 GO:0090133 GO:0090134 GO:1901165 GO:1903589 GO:1904022 
SETSIP	GO:0006334 GO:0045446 GO:0045944 
CSH1	GO:0060397 GO:0048513 GO:0046427 GO:0060396 GO:0042531 GO:0050731 GO:0031667 GO:0045927 
SULT1A3	GO:0006068 GO:0006805 GO:0007212 GO:0008202 GO:0009812 GO:0036498 GO:0042420 GO:0050427 GO:0050427 GO:0051923 GO:0051923 GO:0070371 GO:0097720 GO:0098989 GO:1901215 GO:1903351 
SULT1A4	GO:0006584 GO:0008202 GO:0050427 
MTRNR2L12	GO:2000272 GO:1900118 
SRGAP2B	GO:0007399 GO:0030336 
ADORA3	GO:0001973 GO:0006954 GO:0007165 GO:0007165 GO:0007186 GO:0007190 GO:0008016 GO:0008285 GO:0009611 GO:0030336 GO:0032088 
TMIGD3	GO:0006954 GO:0007165 GO:0007165 GO:0007190 GO:0008016 GO:0008285 GO:0009611 GO:0030336 GO:0032088 
MRLN	GO:0009611 GO:0043086 GO:1901877 GO:1901895 GO:1902081 
OR8G3P	GO:0007608 GO:0050911 GO:0007186 GO:0007608 
HSPA1A	GO:0006402 GO:0006986 GO:0007041 GO:0008285 GO:0010628 GO:0030308 GO:0030512 GO:0031396 GO:0031397 GO:0032436 GO:0032757 GO:0033120 GO:0034599 GO:0034605 GO:0034620 GO:0042026 GO:0042026 GO:0042026 GO:0043066 GO:0043066 GO:0043312 GO:0043488 GO:0045648 GO:0046034 GO:0046718 GO:0050821 GO:0050821 GO:0050821 GO:0051092 GO:0051131 GO:0060548 GO:0070370 GO:0070434 GO:0090063 GO:0090084 GO:0090084 GO:0097201 GO:1900034 GO:1900034 GO:1901029 GO:1901673 GO:1902236 GO:1902236 GO:1902380 GO:1903265 GO:2001240 GO:0010941 GO:0034620 GO:0051085 GO:0034605 GO:1901673 GO:0006986 GO:0032436 GO:0042026 
HSPA1B	GO:0006402 GO:0008285 GO:0010628 GO:0030308 GO:0031396 GO:0031397 GO:0032757 GO:0034599 GO:0034605 GO:0042026 GO:0042026 GO:0042026 GO:0043066 GO:0043066 GO:0043312 GO:0045648 GO:0046034 GO:0046718 GO:0050821 GO:0050821 GO:0051092 GO:0060548 GO:0060548 GO:0070370 GO:0070434 GO:0090063 GO:0090084 GO:0090084 GO:1900034 GO:1900034 GO:1901673 GO:1903265 GO:2001240 GO:0010941 GO:0034605 GO:0034620 GO:0006986 GO:0051085 GO:0032436 GO:0042026 GO:1901673 
NLRP2B	GO:0010804 GO:0032088 GO:0033137 GO:0034122 GO:0043065 GO:0045087 GO:0045786 GO:0050713 GO:1900226 
PPIAL4F	GO:0000413 GO:0042026 
PPIAL4G	GO:0000413 GO:0042026 
OPN1MW2	GO:0007601 GO:0009584 GO:0018298 GO:0007602 GO:0007186 GO:0071482 
OPN1MW3	GO:0007601 GO:0009584 GO:0018298 GO:0007186 GO:0007602 GO:0071482 
CBSL	GO:0019343 GO:0006535 GO:0070814 GO:0050667 GO:0019346 
OR5H8	GO:0050911 GO:0007608 GO:0007186 
OR12D1	GO:0050911 GO:0007186 
P0DN84	GO:0031449 GO:0043085 GO:1901894 GO:1902082 
CGB3	GO:0006357 GO:0006915 GO:0007165 GO:0007267 GO:0007292 GO:0016486 GO:0009755 GO:0007186 
CGB7	GO:0006915 GO:0007165 GO:0007267 GO:0007292 GO:0009755 GO:0007186 
IGLC2	GO:0006898 GO:0006956 GO:0006958 GO:0030449 GO:0038095 GO:0038096 GO:0050776 GO:0050900 GO:0006911 GO:0042742 GO:0050871 GO:0006958 GO:0045087 GO:0050853 GO:0006910 
IGLC3	GO:0006898 GO:0006956 GO:0006958 GO:0030449 GO:0038095 GO:0038096 GO:0050776 GO:0050900 GO:0042742 GO:0050853 GO:0050871 GO:0045087 GO:0006910 GO:0006958 GO:0006911 
IGKV1-13	GO:0002250 GO:0006955 GO:0002377 
CALM1	GO:0000165 GO:0002027 GO:0002576 GO:0005513 GO:0005980 GO:0006936 GO:0007186 GO:0007223 GO:0010800 GO:0010801 GO:0010880 GO:0010881 GO:0021762 GO:0022400 GO:0031954 GO:0032465 GO:0032516 GO:0035307 GO:0038095 GO:0043647 GO:0050999 GO:0051186 GO:0051343 GO:0051592 GO:0055117 GO:0060314 GO:0060315 GO:0060316 GO:0071902 GO:0075206 GO:1901844 GO:0019722 
CALM2	GO:0002027 GO:0005513 GO:0007186 GO:0010800 GO:0010801 GO:0010880 GO:0010881 GO:0021762 GO:0031954 GO:0032465 GO:0032516 GO:0035307 GO:0051343 GO:0051592 GO:0055117 GO:0060315 GO:0060316 GO:0071902 GO:0075206 GO:1901844 
CALM3	GO:0000086 GO:0000086 GO:0000086 GO:0001975 GO:0001975 GO:0001975 GO:0002027 GO:0005513 GO:0007186 GO:0007190 GO:0007190 GO:0007190 GO:0010800 GO:0010801 GO:0010880 GO:0010881 GO:0021762 GO:0031954 GO:0032465 GO:0032516 GO:0035307 GO:0043388 GO:0051000 GO:0051000 GO:0051000 GO:0051343 GO:0051412 GO:0051592 GO:0055117 GO:0060315 GO:0060316 GO:0071902 GO:0075206 GO:0090151 GO:0090151 GO:0090151 GO:1900242 GO:1900242 GO:1900242 GO:1901841 GO:1901841 GO:1901841 GO:1901844 GO:2000300 GO:2000300 GO:2000300 
SLURP2	GO:0095500 GO:0099601 
LYNX1	GO:0007271 GO:0099601 GO:2000272 
CSB-PGBD3	GO:0002230 GO:0010628 GO:0010628 GO:0033141 GO:0045739 GO:0045739 
ECE2	GO:0007267 GO:0016486 GO:0032259 
EEF1AKMT4-ECE2	GO:0006508 GO:0007420 GO:0007507 GO:0010002 GO:0032259 
TUBA3C	GO:0007010 GO:0007017 GO:0000226 GO:0000278 GO:0007017 
NOTCH2NLB	GO:0007219 GO:0021987 GO:0021987 GO:0021987 GO:0045747 GO:0045747 
NOTCH2NLC	GO:0007219 GO:0021987 GO:0021987 GO:0045747 
GLI2	GO:0000122 GO:0001501 GO:0001701 GO:0001822 GO:0002062 GO:0002076 GO:0007224 GO:0007389 GO:0007411 GO:0007418 GO:0007442 GO:0007507 GO:0008283 GO:0009952 GO:0009954 GO:0021508 GO:0021513 GO:0021517 GO:0021696 GO:0021775 GO:0021776 GO:0021938 GO:0021965 GO:0021983 GO:0030324 GO:0030879 GO:0030902 GO:0032331 GO:0033089 GO:0035295 GO:0042475 GO:0042733 GO:0043066 GO:0045666 GO:0045740 GO:0045893 GO:0045944 GO:0045944 GO:0048566 GO:0048589 GO:0048666 GO:0048754 GO:0060032 GO:0060513 GO:0060603 GO:0060831 GO:0071407 GO:0090103 
GLI3	GO:0000122 GO:0000122 GO:0000122 GO:0001656 GO:0001658 GO:0001701 GO:0002052 GO:0007224 GO:0007411 GO:0007442 GO:0007507 GO:0008285 GO:0009952 GO:0009954 GO:0016485 GO:0021631 GO:0021766 GO:0021775 GO:0021776 GO:0021798 GO:0021819 GO:0021861 GO:0022018 GO:0030318 GO:0030324 GO:0030850 GO:0032332 GO:0033077 GO:0035108 GO:0035108 GO:0042060 GO:0042307 GO:0042475 GO:0042733 GO:0043066 GO:0043585 GO:0043586 GO:0043627 GO:0045060 GO:0045665 GO:0045669 GO:0045879 GO:0045892 GO:0045892 GO:0045892 GO:0045893 GO:0045944 GO:0045944 GO:0046638 GO:0046639 GO:0048557 GO:0048566 GO:0048589 GO:0048593 GO:0048704 GO:0048709 GO:0060021 GO:0060364 GO:0060366 GO:0060367 GO:0060594 GO:0060831 GO:0060840 GO:0060873 GO:0060875 GO:0061005 GO:0070242 GO:0090090 GO:0097421 GO:1903010 
ZNF875	GO:0006355 GO:0006357 GO:0007275 
ZSCAN22	GO:0006357 GO:0008150 
ZBTB48	GO:0006357 GO:0010833 GO:0010833 GO:0045893 
GLI4	GO:0006357 GO:0008150 GO:0006355 
PYY	GO:0007186 GO:0007631 GO:0060575 GO:0007218 
CALCB	GO:0006874 GO:0007165 GO:0007186 GO:0051480 GO:0007189 
FDX1	GO:0006700 GO:0008203 GO:0016125 GO:0022900 GO:0042446 GO:0044281 GO:0071320 GO:1904322 
RAP2A	GO:0001934 GO:0030033 GO:0031532 GO:0031954 GO:0032486 GO:0034613 GO:0035690 GO:0045184 GO:0046328 GO:0048814 GO:0072659 GO:0045198 GO:0032486 GO:0030336 
SRGN	GO:0002576 GO:0008626 GO:0016485 GO:0030502 GO:0031214 GO:0033364 GO:0033371 GO:0033373 GO:0033382 GO:0050710 GO:0030502 
GZMB	GO:0006508 GO:0006915 GO:0019835 GO:0042267 GO:1900740 GO:0008626 
CXCL8	GO:0001525 GO:0002237 GO:0006935 GO:0006954 GO:0007050 GO:0007165 GO:0007186 GO:0008285 GO:0019221 GO:0019221 GO:0019722 GO:0030155 GO:0030593 GO:0030593 GO:0031623 GO:0034976 GO:0035556 GO:0036499 GO:0042119 GO:0042119 GO:0044344 GO:0045091 GO:0045744 GO:0045766 GO:0048566 GO:0050930 GO:0071222 GO:0071347 GO:0071356 GO:0090023 GO:2000535 GO:0071222 GO:0006954 GO:0070098 GO:0030595 GO:0006955 GO:0030593 GO:0061844 
CCL3	GO:0000165 GO:0000165 GO:0001649 GO:0001775 GO:0002548 GO:0002548 GO:0006816 GO:0006874 GO:0006874 GO:0006874 GO:0006887 GO:0006935 GO:0006954 GO:0006954 GO:0006954 GO:0007010 GO:0007267 GO:0008360 GO:0009636 GO:0010628 GO:0010629 GO:0010818 GO:0014808 GO:0019221 GO:0019722 GO:0019722 GO:0023052 GO:0030335 GO:0030335 GO:0030502 GO:0030593 GO:0031663 GO:0032760 GO:0043308 GO:0043491 GO:0043525 GO:0043615 GO:0043922 GO:0045671 GO:0048245 GO:0048246 GO:0048247 GO:0050718 GO:0050729 GO:0050795 GO:0050850 GO:0050918 GO:0051897 GO:0051928 GO:0051928 GO:0051930 GO:0070374 GO:0070723 GO:0071346 GO:0071347 GO:0071356 GO:0071407 GO:0071621 GO:0090280 GO:1903980 GO:1904141 GO:2000503 GO:0070374 GO:0002548 GO:0006954 GO:0007186 GO:0070098 GO:0030593 GO:0071346 GO:0043547 GO:0048247 GO:0071347 GO:0050729 GO:0071356 
RNASE2	GO:0006401 GO:0006935 GO:0043312 GO:0051607 GO:0090501 GO:0043152 GO:0050829 GO:0050830 
RO60	GO:0002520 GO:0006383 GO:0007224 GO:0009411 GO:0010468 GO:0035457 GO:0060271 
PRB4	GO:0008150 
COX8A	GO:0006091 GO:0006123 GO:1902600 
